,verse,count,proportion
8155,proverbs 26:13,4,1.2251636359181223e-05
8157,2 chronicles 17:3,4,1.2251636359181223e-05
5602,matthew 28:3,4,1.2251636359181223e-05
13180,jeremiah 4:22,4,1.2251636359181223e-05
1664,1 kings 10:15,4,1.2251636359181223e-05
17748,jeremiah 20:7,4,1.2251636359181223e-05
17750,ezekiel 28:16,4,1.2251636359181223e-05
5586,genesis 41:34,4,1.2251636359181223e-05
5624,deuteronomy 6:3,4,1.2251636359181223e-05
5630,ezekiel 28:12,4,1.2251636359181223e-05
5573,psalm 96:5,4,1.2251636359181223e-05
8092,proverbs 6:2,4,1.2251636359181223e-05
16793,2 chronicles 33:11,4,1.2251636359181223e-05
9212,1 thessalonians 16:12,4,1.2251636359181223e-05
11650,luke 11:26,4,1.2251636359181223e-05
11652,psalm 72:17,4,1.2251636359181223e-05
11653,1 samuel 22:1,4,1.2251636359181223e-05
11569,1 corinthians 9:26,4,1.2251636359181223e-05
11616,john 18:6,4,1.2251636359181223e-05
11618,matthew 19:12,4,1.2251636359181223e-05
11621,proverbs 2:7,4,1.2251636359181223e-05
16894,hosea 13:13,4,1.2251636359181223e-05
1692,1 kings 3:28,4,1.2251636359181223e-05
1695,nehemiah 4:17,4,1.2251636359181223e-05
16930,2 chronicles 26:3,4,1.2251636359181223e-05
11597,hebrews 8:11,4,1.2251636359181223e-05
11598,matthew 25:3,4,1.2251636359181223e-05
4541,proverbs 31:16,4,1.2251636359181223e-05
4522,titus 3:13,4,1.2251636359181223e-05
16913,exodus 33:16,4,1.2251636359181223e-05
16850,proverbs 10:23,4,1.2251636359181223e-05
16903,isaiah 46:11,4,1.2251636359181223e-05
16905,proverbs 8:12,4,1.2251636359181223e-05
16896,ezekiel 2:4,4,1.2251636359181223e-05
1646,nehemiah 11:1,4,1.2251636359181223e-05
1659,1 thessalonians 16:11,4,1.2251636359181223e-05
1663,revelation 2:21,4,1.2251636359181223e-05
1547,matthew 24:28,4,1.2251636359181223e-05
13298,2 timothy 3:9,4,1.2251636359181223e-05
13344,psalm 89:35,4,1.2251636359181223e-05
13271,1 thessalonians 17:1,4,1.2251636359181223e-05
13272,1 samuel 17:9,4,1.2251636359181223e-05
1517,hebrews 6:16,4,1.2251636359181223e-05
1521,hosea 11:9,4,1.2251636359181223e-05
13263,psalm 36:6,4,1.2251636359181223e-05
11580,2 kings 19:15,4,1.2251636359181223e-05
11506,acts 5:13,4,1.2251636359181223e-05
11507,acts 19:17,4,1.2251636359181223e-05
11512,job 8:9,4,1.2251636359181223e-05
5649,psalm 37:19,4,1.2251636359181223e-05
8051,proverbs 10:13,4,1.2251636359181223e-05
16812,ruth 2:13,4,1.2251636359181223e-05
13307,luke 1:9,4,1.2251636359181223e-05
17797,proverbs 4:1,4,1.2251636359181223e-05
11547,psalm 17:14,4,1.2251636359181223e-05
2786,2 kings 22:1,4,1.2251636359181223e-05
9329,joshua 2:9,4,1.2251636359181223e-05
9234,proverbs 15:5,4,1.2251636359181223e-05
9235,proverbs 15:6,4,1.2251636359181223e-05
9242,proverbs 15:21,4,1.2251636359181223e-05
11545,mark 12:43,4,1.2251636359181223e-05
13241,exodus 15:8,4,1.2251636359181223e-05
13236,exodus 32:25,4,1.2251636359181223e-05
16820,hosea 2:8,4,1.2251636359181223e-05
16829,psalm 29:10,4,1.2251636359181223e-05
16872,luke 23:18,4,1.2251636359181223e-05
16876,2 chronicles 20:32,4,1.2251636359181223e-05
16819,ruth 3:15,4,1.2251636359181223e-05
2737,2 kings 13:20,4,1.2251636359181223e-05
13337,psalm 45:9,4,1.2251636359181223e-05
13379,john 5:16,4,1.2251636359181223e-05
13382,nahum 6:7,4,1.2251636359181223e-05
13383,jeremiah 6:17,4,1.2251636359181223e-05
5651,psalm 141:4,4,1.2251636359181223e-05
5654,psalm 54:5,4,1.2251636359181223e-05
13406,john 5:37,4,1.2251636359181223e-05
16766,psalm 66:10,4,1.2251636359181223e-05
8121,ezekiel 17:23,4,1.2251636359181223e-05
8104,philippians 2:19,4,1.2251636359181223e-05
8105,2 corinthians 11:1,4,1.2251636359181223e-05
8110,2 chronicles 6:18,4,1.2251636359181223e-05
8026,job 14:13,4,1.2251636359181223e-05
5698,proverbs 21:6,4,1.2251636359181223e-05
13417,2 samuel 11:25,4,1.2251636359181223e-05
13420,numbers 15:36,4,1.2251636359181223e-05
4501,2 kings 4:20,4,1.2251636359181223e-05
4502,2 kings 4:28,4,1.2251636359181223e-05
9275,psalm 44:1,4,1.2251636359181223e-05
9331,psalm 73:8,4,1.2251636359181223e-05
9265,revelation 19:2,4,1.2251636359181223e-05
9267,psalm 123:3,4,1.2251636359181223e-05
11554,jeremiah 22:24,4,1.2251636359181223e-05
11477,revelation 11:40,4,1.2251636359181223e-05
13312,daniel 10:6,4,1.2251636359181223e-05
13316,psalm 145:4,4,1.2251636359181223e-05
13320,micah 3:11,4,1.2251636359181223e-05
11494,genesis 31:38,4,1.2251636359181223e-05
11500,2 corinthians 10:8,4,1.2251636359181223e-05
4510,psalm 29:9,4,1.2251636359181223e-05
9345,proverbs 2:16,4,1.2251636359181223e-05
4499,2 kings 4:16,4,1.2251636359181223e-05
13453,genesis 10:9,4,1.2251636359181223e-05
13456,hosea 4:2,4,1.2251636359181223e-05
1432,nahum 6:10,4,1.2251636359181223e-05
13505,revelation 9:30,4,1.2251636359181223e-05
13431,1 samuel 4:5,4,1.2251636359181223e-05
13471,isaiah 8:8,4,1.2251636359181223e-05
13476,mark 7:26,4,1.2251636359181223e-05
13481,ecclesiastes 6:12,4,1.2251636359181223e-05
2856,judges 15:11,4,1.2251636359181223e-05
2824,acts 7:37,4,1.2251636359181223e-05
2836,matthew 14:5,4,1.2251636359181223e-05
2818,psalm 42:9,4,1.2251636359181223e-05
17866,romans 7:1,4,1.2251636359181223e-05
20218,job 12:2,4,1.2251636359181223e-05
13512,proverbs 21:21,4,1.2251636359181223e-05
13514,2 kings 4:35,4,1.2251636359181223e-05
1467,judges 11:1,4,1.2251636359181223e-05
13368,mark 13:19,4,1.2251636359181223e-05
13424,luke 4:39,4,1.2251636359181223e-05
9298,2 kings 22:11,4,1.2251636359181223e-05
11526,zephaniah 1:2,4,1.2251636359181223e-05
11528,acts 9:12,4,1.2251636359181223e-05
11531,1 chronicles 16:24,4,1.2251636359181223e-05
11452,genesis 27:27,4,1.2251636359181223e-05
5668,ephesians 5:24,4,1.2251636359181223e-05
5736,acts 12:4,4,1.2251636359181223e-05
5739,mark 6:26,4,1.2251636359181223e-05
7991,genesis 20:8,4,1.2251636359181223e-05
7997,jeremiah 31:13,4,1.2251636359181223e-05
5734,luke 18:21,4,1.2251636359181223e-05
13452,matthew 12:12,4,1.2251636359181223e-05
13399,psalm 40:17,4,1.2251636359181223e-05
7977,2 kings 17:24,4,1.2251636359181223e-05
7913,ezekiel 18:21,4,1.2251636359181223e-05
1384,ephesians 6:20,4,1.2251636359181223e-05
13542,psalm 9:12,4,1.2251636359181223e-05
13545,psalm 112:6,4,1.2251636359181223e-05
16699,mark 7:10,4,1.2251636359181223e-05
5791,2 corinthians 7:13,4,1.2251636359181223e-05
5769,luke 16:3,4,1.2251636359181223e-05
13496,jeremiah 3:13,4,1.2251636359181223e-05
13503,luke 9:39,4,1.2251636359181223e-05
8009,luke 18:35,4,1.2251636359181223e-05
8000,2 samuel 22:29,4,1.2251636359181223e-05
7921,deuteronomy 15:10,4,1.2251636359181223e-05
7922,daniel 1:9,4,1.2251636359181223e-05
7931,leviticus 19:31,4,1.2251636359181223e-05
5741,ephesians 1:8,4,1.2251636359181223e-05
17846,zephaniah 6:24,4,1.2251636359181223e-05
11439,zephaniah 5:31,4,1.2251636359181223e-05
11433,genesis 2:6,4,1.2251636359181223e-05
11353,luke 19:3,4,1.2251636359181223e-05
11403,lamentations 3:25,4,1.2251636359181223e-05
1416,deuteronomy 1:17,4,1.2251636359181223e-05
16703,hebrews 13:23,4,1.2251636359181223e-05
13494,mark 8:17,4,1.2251636359181223e-05
4495,isaiah 62:12,4,1.2251636359181223e-05
4490,isaiah 62:10,4,1.2251636359181223e-05
9334,proverbs 14:13,4,1.2251636359181223e-05
11408,zechariah 7:9,4,1.2251636359181223e-05
17847,2 kings 11:1,4,1.2251636359181223e-05
17894,proverbs 21:27,4,1.2251636359181223e-05
17839,ezra 4:24,4,1.2251636359181223e-05
17844,genesis 17:11,4,1.2251636359181223e-05
11364,judges 14:5,4,1.2251636359181223e-05
11300,jeremiah 15:19,4,1.2251636359181223e-05
11302,john 2:21,4,1.2251636359181223e-05
2898,matthew 21:18,4,1.2251636359181223e-05
13586,john 9:30,4,1.2251636359181223e-05
13588,john 9:33,4,1.2251636359181223e-05
7938,luke 1:75,4,1.2251636359181223e-05
7901,1 corinthians 7:16,4,1.2251636359181223e-05
9365,1 corinthians 9:23,4,1.2251636359181223e-05
9366,proverbs 23:2,4,1.2251636359181223e-05
19148,exodus 28:2,4,1.2251636359181223e-05
9360,luke 24:41,4,1.2251636359181223e-05
11388,1 kings 18:26,4,1.2251636359181223e-05
11396,mark 15:11,4,1.2251636359181223e-05
17918,john 10:25,4,1.2251636359181223e-05
11360,2 samuel 6:7,4,1.2251636359181223e-05
1410,2 corinthians 7:7,4,1.2251636359181223e-05
9454,revelation 12:30,4,1.2251636359181223e-05
9396,hosea 1:11,4,1.2251636359181223e-05
9401,romans 3:1,4,1.2251636359181223e-05
9402,deuteronomy 4:5,4,1.2251636359181223e-05
9439,ezekiel 7:2,4,1.2251636359181223e-05
9447,ezekiel 31:3,4,1.2251636359181223e-05
9364,acts 10:41,4,1.2251636359181223e-05
7902,genesis 11:2,4,1.2251636359181223e-05
7903,exodus 17:16,4,1.2251636359181223e-05
5874,acts 9:39,4,1.2251636359181223e-05
13600,matthew 25:33,4,1.2251636359181223e-05
13518,matthew 8:1,4,1.2251636359181223e-05
13578,deuteronomy 6:1,4,1.2251636359181223e-05
16665,proverbs 28:10,4,1.2251636359181223e-05
16667,psalm 94:14,4,1.2251636359181223e-05
7842,genesis 16:5,4,1.2251636359181223e-05
5875,matthew 25:44,4,1.2251636359181223e-05
5885,2 thessalonians 1:2,4,1.2251636359181223e-05
5837,exodus 12:2,4,1.2251636359181223e-05
7815,john 8:35,4,1.2251636359181223e-05
7818,john 11:14,4,1.2251636359181223e-05
7810,john 5:1,4,1.2251636359181223e-05
263,1 corinthians 12:23,4,1.2251636359181223e-05
4458,deuteronomy 32:22,4,1.2251636359181223e-05
2918,mark 8:18,4,1.2251636359181223e-05
17957,ecclesiastes 2:18,4,1.2251636359181223e-05
17905,1 kings 18:18,4,1.2251636359181223e-05
2980,matthew 18:33,4,1.2251636359181223e-05
2960,matthew 27:66,4,1.2251636359181223e-05
2966,mark 5:13,4,1.2251636359181223e-05
7841,genesis 16:2,4,1.2251636359181223e-05
13550,isaiah 49:5,4,1.2251636359181223e-05
2909,luke 12:26,4,1.2251636359181223e-05
11283,zechariah 8:16,4,1.2251636359181223e-05
2943,luke 3:19,4,1.2251636359181223e-05
11329,psalm 22:11,4,1.2251636359181223e-05
11276,ruth 4:1,4,1.2251636359181223e-05
9425,psalm 104:16,4,1.2251636359181223e-05
9406,deuteronomy 1:7,4,1.2251636359181223e-05
5803,ecclesiastes 3:17,4,1.2251636359181223e-05
5812,micah 4:10,4,1.2251636359181223e-05
20348,ephesians 4:10,4,1.2251636359181223e-05
7932,acts 7:49,4,1.2251636359181223e-05
13633,job 13:3,4,1.2251636359181223e-05
13637,esther 2:12,4,1.2251636359181223e-05
16679,luke 2:23,4,1.2251636359181223e-05
16682,2 thessalonians 1:1,4,1.2251636359181223e-05
11227,psalm 22:28,4,1.2251636359181223e-05
11200,proverbs 10:8,4,1.2251636359181223e-05
11189,luke 9:27,4,1.2251636359181223e-05
11192,jeremiah 31:22,4,1.2251636359181223e-05
13737,mark 15:2,4,1.2251636359181223e-05
13742,matthew 18:26,4,1.2251636359181223e-05
7835,romans 9:19,4,1.2251636359181223e-05
5892,job 1:16,4,1.2251636359181223e-05
17944,genesis 24:58,4,1.2251636359181223e-05
3022,psalm 45:11,4,1.2251636359181223e-05
4369,nahum 12:34,4,1.2251636359181223e-05
4373,isaiah 52:5,4,1.2251636359181223e-05
4378,1 kings 10:23,4,1.2251636359181223e-05
19080,matthew 2:21,4,1.2251636359181223e-05
19028,proverbs 9:12,4,1.2251636359181223e-05
11275,joshua 20:4,4,1.2251636359181223e-05
7804,exodus 2:5,4,1.2251636359181223e-05
1294,2 thessalonians 3:2,4,1.2251636359181223e-05
1303,judges 16:19,4,1.2251636359181223e-05
1310,genesis 8:15,4,1.2251636359181223e-05
13674,matthew 24:39,4,1.2251636359181223e-05
1288,luke 13:35,4,1.2251636359181223e-05
13651,luke 1:25,4,1.2251636359181223e-05
13704,1 samuel 17:50,4,1.2251636359181223e-05
13613,psalm 21:6,4,1.2251636359181223e-05
13620,ezra 6:22,4,1.2251636359181223e-05
13623,job 20:5,4,1.2251636359181223e-05
13669,1 corinthians 4:13,4,1.2251636359181223e-05
1318,2 chronicles 32:8,4,1.2251636359181223e-05
270,isaiah 32:1,4,1.2251636359181223e-05
13681,acts 21:11,4,1.2251636359181223e-05
7887,psalm 86:3,4,1.2251636359181223e-05
5920,2 corinthians 11:30,4,1.2251636359181223e-05
5923,jeremiah 12:3,4,1.2251636359181223e-05
5928,micah 2:2,4,1.2251636359181223e-05
5996,1 kings 15:14,4,1.2251636359181223e-05
6000,1 kings 22:43,4,1.2251636359181223e-05
6001,2 kings 12:2,4,1.2251636359181223e-05
6002,2 kings 14:3,4,1.2251636359181223e-05
6003,2 kings 15:3,4,1.2251636359181223e-05
4426,1 kings 8:61,4,1.2251636359181223e-05
9507,acts 4:7,4,1.2251636359181223e-05
3036,haggai 1:4,4,1.2251636359181223e-05
3038,proverbs 31:6,4,1.2251636359181223e-05
11234,2 samuel 1:26,4,1.2251636359181223e-05
3025,nahum 5:48,4,1.2251636359181223e-05
11153,1 corinthians 9:12,4,1.2251636359181223e-05
5939,john 11:17,4,1.2251636359181223e-05
16614,2 corinthians 8:3,4,1.2251636359181223e-05
16618,2 chronicles 19:2,4,1.2251636359181223e-05
11239,philippians 4:14,4,1.2251636359181223e-05
11240,1 corinthians 15:28,4,1.2251636359181223e-05
11183,genesis 11:9,4,1.2251636359181223e-05
9535,psalm 78:15,4,1.2251636359181223e-05
9539,job 38:13,4,1.2251636359181223e-05
18969,mark 5:17,4,1.2251636359181223e-05
5893,job 1:17,4,1.2251636359181223e-05
7834,exodus 10:24,4,1.2251636359181223e-05
13797,numbers 10:35,4,1.2251636359181223e-05
13803,mark 1:39,4,1.2251636359181223e-05
1281,john 10:39,4,1.2251636359181223e-05
13771,exodus 22:21,4,1.2251636359181223e-05
13761,esther 3:13,4,1.2251636359181223e-05
16613,matthew 2:14,4,1.2251636359181223e-05
13842,romans 16:27,4,1.2251636359181223e-05
5972,jeremiah 22:30,4,1.2251636359181223e-05
7777,acts 19:28,4,1.2251636359181223e-05
5965,job 4:18,4,1.2251636359181223e-05
7700,2 peter 3:2,4,1.2251636359181223e-05
7703,acts 12:16,4,1.2251636359181223e-05
7707,genesis 41:51,4,1.2251636359181223e-05
16501,nahum 11:27,4,1.2251636359181223e-05
11216,mark 9:46,4,1.2251636359181223e-05
3111,exodus 3:17,4,1.2251636359181223e-05
11201,matthew 13:41,4,1.2251636359181223e-05
3078,mark 2:11,4,1.2251636359181223e-05
3079,luke 19:36,4,1.2251636359181223e-05
18059,acts 21:1,4,1.2251636359181223e-05
3142,acts 18:10,4,1.2251636359181223e-05
18052,deuteronomy 34:5,4,1.2251636359181223e-05
13752,psalm 119:59,4,1.2251636359181223e-05
16529,proverbs 25:21,4,1.2251636359181223e-05
4301,luke 23:14,4,1.2251636359181223e-05
4288,matthew 22:17,4,1.2251636359181223e-05
9546,2 samuel 24:10,4,1.2251636359181223e-05
9547,genesis 41:10,4,1.2251636359181223e-05
9477,ezra 1:6,4,1.2251636359181223e-05
9480,psalm 4:2,4,1.2251636359181223e-05
5990,genesis 50:17,4,1.2251636359181223e-05
5992,jonah 1:14,4,1.2251636359181223e-05
13826,malachi 1:7,4,1.2251636359181223e-05
13832,2 samuel 12:5,4,1.2251636359181223e-05
13835,proverbs 12:16,4,1.2251636359181223e-05
16530,genesis 28:14,4,1.2251636359181223e-05
16533,genesis 49:4,4,1.2251636359181223e-05
13746,isaiah 41:21,4,1.2251636359181223e-05
7664,psalm 54:4,4,1.2251636359181223e-05
7665,psalm 56:9,4,1.2251636359181223e-05
7667,psalm 94:22,4,1.2251636359181223e-05
1220,psalm 22:30,4,1.2251636359181223e-05
1246,galatians 6:18,4,1.2251636359181223e-05
13855,psalm 10:7,4,1.2251636359181223e-05
13995,leviticus 20:21,4,1.2251636359181223e-05
13996,mark 6:19,4,1.2251636359181223e-05
11073,luke 7:21,4,1.2251636359181223e-05
16522,psalm 80:3,4,1.2251636359181223e-05
16464,nahum 14:22,4,1.2251636359181223e-05
13875,2 chronicles 16:12,4,1.2251636359181223e-05
7746,luke 17:15,4,1.2251636359181223e-05
7747,psalm 66:16,4,1.2251636359181223e-05
7681,mark 8:12,4,1.2251636359181223e-05
6012,exodus 32:9,4,1.2251636359181223e-05
11145,psalm 44:8,4,1.2251636359181223e-05
11054,1 corinthians 10:15,4,1.2251636359181223e-05
11064,psalm 64:10,4,1.2251636359181223e-05
11110,romans 16:4,4,1.2251636359181223e-05
11113,luke 7:23,4,1.2251636359181223e-05
18030,luke 9:38,4,1.2251636359181223e-05
11025,psalm 78:39,4,1.2251636359181223e-05
3194,mark 14:41,4,1.2251636359181223e-05
16554,2 chronicles 14:2,4,1.2251636359181223e-05
16561,matthew 15:10,4,1.2251636359181223e-05
13823,genesis 29:35,4,1.2251636359181223e-05
13776,2 corinthians 2:13,4,1.2251636359181223e-05
9596,job 11:6,4,1.2251636359181223e-05
18935,ezekiel 13:10,4,1.2251636359181223e-05
9528,psalm 4:5,4,1.2251636359181223e-05
3124,song of solomon 2:15,4,1.2251636359181223e-05
9556,acts 7:4,4,1.2251636359181223e-05
9672,psalm 147:19,4,1.2251636359181223e-05
16378,joshua 4:14,4,1.2251636359181223e-05
16421,matthew 18:5,4,1.2251636359181223e-05
16414,proverbs 19:5,4,1.2251636359181223e-05
6036,1 samuel 7:5,4,1.2251636359181223e-05
6038,1 samuel 7:8,4,1.2251636359181223e-05
6046,acts 3:9,4,1.2251636359181223e-05
3233,john 15:25,4,1.2251636359181223e-05
11042,psalm 66:7,4,1.2251636359181223e-05
11044,matthew 24:23,4,1.2251636359181223e-05
10996,nahum 4:17,4,1.2251636359181223e-05
4255,daniel 8:14,4,1.2251636359181223e-05
4228,2 chronicles 6:13,4,1.2251636359181223e-05
9558,john 18:19,4,1.2251636359181223e-05
9566,mark 7:24,4,1.2251636359181223e-05
16485,luke 10:12,4,1.2251636359181223e-05
16486,revelation 17:10,4,1.2251636359181223e-05
13909,malachi 2:2,4,1.2251636359181223e-05
13953,matthew 22:9,4,1.2251636359181223e-05
13957,nehemiah 2:3,4,1.2251636359181223e-05
16514,jeremiah 23:23,4,1.2251636359181223e-05
11083,luke 21:31,4,1.2251636359181223e-05
11002,luke 2:3,4,1.2251636359181223e-05
13930,deuteronomy 23:4,4,1.2251636359181223e-05
13933,acts 9:19,4,1.2251636359181223e-05
7739,colossians 4:4,4,1.2251636359181223e-05
7645,1 thessalonians 4:5,4,1.2251636359181223e-05
7637,jeremiah 11:19,4,1.2251636359181223e-05
16441,genesis 55:8,4,1.2251636359181223e-05
13981,daniel 2:5,4,1.2251636359181223e-05
13987,isaiah 28:10,4,1.2251636359181223e-05
309,isaiah 65:19,4,1.2251636359181223e-05
6068,2 john 4:23,4,1.2251636359181223e-05
20526,acts 8:10,4,1.2251636359181223e-05
7574,psalm 147:15,4,1.2251636359181223e-05
7575,nahum 19:26,4,1.2251636359181223e-05
14084,matthew 15:6,4,1.2251636359181223e-05
1089,isaiah 57:1,4,1.2251636359181223e-05
16375,1 corinthians 13:14,4,1.2251636359181223e-05
11040,hebrews 9:4,4,1.2251636359181223e-05
10955,proverbs 12:23,4,1.2251636359181223e-05
10960,psalm 105:2,4,1.2251636359181223e-05
3242,numbers 26:59,4,1.2251636359181223e-05
18157,acts 10:33,4,1.2251636359181223e-05
18097,nahum 13:44,4,1.2251636359181223e-05
3278,jeremiah 16:19,4,1.2251636359181223e-05
14073,mark 5:8,4,1.2251636359181223e-05
16399,isaiah 59:7,4,1.2251636359181223e-05
16450,luke 1:51,4,1.2251636359181223e-05
9679,2 samuel 7:8,4,1.2251636359181223e-05
18898,daniel 5:27,4,1.2251636359181223e-05
9591,judges 3:7,4,1.2251636359181223e-05
9592,psalm 86:2,4,1.2251636359181223e-05
3206,matthew 23:39,4,1.2251636359181223e-05
3211,hebrews 8:7,4,1.2251636359181223e-05
6081,1 peter 6:23,4,1.2251636359181223e-05
20508,matthew 22:18,4,1.2251636359181223e-05
14054,joshua 6:23,4,1.2251636359181223e-05
14059,zechariah 9:14,4,1.2251636359181223e-05
14043,exodus 19:10,4,1.2251636359181223e-05
1133,romans 15:10,4,1.2251636359181223e-05
13967,jeremiah 42:11,4,1.2251636359181223e-05
16406,2 samuel 22:33,4,1.2251636359181223e-05
14169,job 7:4,4,1.2251636359181223e-05
14170,deuteronomy 30:16,4,1.2251636359181223e-05
16327,john 20:12,4,1.2251636359181223e-05
6142,deuteronomy 16:11,4,1.2251636359181223e-05
7585,luke 18:34,4,1.2251636359181223e-05
7521,acts 21:5,4,1.2251636359181223e-05
6130,2 samuel 9:3,4,1.2251636359181223e-05
7515,deuteronomy 26:12,4,1.2251636359181223e-05
18866,leviticus 23:40,4,1.2251636359181223e-05
18867,deuteronomy 16:10,4,1.2251636359181223e-05
9624,psalm 81:11,4,1.2251636359181223e-05
9606,isaiah 61:7,4,1.2251636359181223e-05
10980,zephaniah 3:1,4,1.2251636359181223e-05
10907,isaiah 54:7,4,1.2251636359181223e-05
18186,numbers 13:32,4,1.2251636359181223e-05
14167,jude 1:15,4,1.2251636359181223e-05
14100,1 corinthians 5:18,4,1.2251636359181223e-05
16346,2 corinthians 5:12,4,1.2251636359181223e-05
16348,2 corinthians 12:11,4,1.2251636359181223e-05
10989,matthew 14:15,4,1.2251636359181223e-05
10941,1 chronicles 28:10,4,1.2251636359181223e-05
3267,psalm 78:38,4,1.2251636359181223e-05
4208,song of solomon 7:10,4,1.2251636359181223e-05
4212,zechariah 14:12,4,1.2251636359181223e-05
6098,mark 6:14,4,1.2251636359181223e-05
6101,mark 1:23,4,1.2251636359181223e-05
6107,genesis 29:13,4,1.2251636359181223e-05
6111,proverbs 31:23,4,1.2251636359181223e-05
6085,daniel 3:12,4,1.2251636359181223e-05
7535,mark 3:15,4,1.2251636359181223e-05
16323,proverbs 30:17,4,1.2251636359181223e-05
16366,2 timothy 2:7,4,1.2251636359181223e-05
6175,exodus 12:41,4,1.2251636359181223e-05
6244,numbers 3:12,4,1.2251636359181223e-05
14201,1 timothy 5:9,4,1.2251636359181223e-05
14207,exodus 33:17,4,1.2251636359181223e-05
14191,mark 6:4,4,1.2251636359181223e-05
1049,ezekiel 43:2,4,1.2251636359181223e-05
16341,ruth 3:9,4,1.2251636359181223e-05
16277,deuteronomy 26:19,4,1.2251636359181223e-05
9702,numbers 14:7,4,1.2251636359181223e-05
10947,judges 13:20,4,1.2251636359181223e-05
10889,job 15:24,4,1.2251636359181223e-05
3280,amos 2:4,4,1.2251636359181223e-05
3289,2 chronicles 26:21,4,1.2251636359181223e-05
14226,luke 8:37,4,1.2251636359181223e-05
7555,psalm 75:7,4,1.2251636359181223e-05
7499,acts 15:17,4,1.2251636359181223e-05
14185,ecclesiastes 11:3,4,1.2251636359181223e-05
14181,matthew 25:18,4,1.2251636359181223e-05
10894,proverbs 6:27,4,1.2251636359181223e-05
9733,genesis 28:13,4,1.2251636359181223e-05
9737,exodus 14:22,4,1.2251636359181223e-05
9693,2 corinthians 12:2,4,1.2251636359181223e-05
9664,proverbs 18:4,4,1.2251636359181223e-05
4189,matthew 20:6,4,1.2251636359181223e-05
7506,ecclesiastes 10:8,4,1.2251636359181223e-05
7510,acts 13:8,4,1.2251636359181223e-05
14158,job 22:21,4,1.2251636359181223e-05
14162,mark 5:24,4,1.2251636359181223e-05
14139,deuteronomy 17:17,4,1.2251636359181223e-05
